term_code,class_nbr,meeting_seq,component,section_code,days,start_time,end_time,period_raw,room_code,room_name,meeting_dates_raw,instructor,source_snapshot_id,captured_at
2420,8142,1,PRJ,RJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor SHAO Zili,2026-08-15T01-53-13+08-00-full-term-1,
2420,8146,1,PRJ,SJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor TAO Yufei,2026-08-15T01-53-13+08-00-full-term-1,
2420,8133,1,PRJ,TJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor LIANG Xiao,2026-08-15T01-53-13+08-00-full-term-1,
2420,6323,1,PRJ,UJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor WANG Liwei,2026-08-15T01-53-13+08-00-full-term-1,
2420,8151,1,PRJ,VJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Dr. TIAN Yusheng,2026-08-15T01-53-13+08-00-full-term-1,
2420,8143,1,PRJ,WJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor LIU Weiyang,2026-08-15T01-53-13+08-00-full-term-1,
2420,6210,1,PRJ,XJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor XU Hong,2026-08-15T01-53-13+08-00-full-term-1,
2420,8144,1,PRJ,YJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor WANG Zhengrong,2026-08-15T01-53-13+08-00-full-term-1,
2420,8147,1,PRJ,ZJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor YANG Ming Chang,2026-08-15T01-53-13+08-00-full-term-1,
2420,6321,1,PRJ,-J01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,9353,1,LEC,-,We,11:30AM,01:15PM,We 11:30AM - 01:15PM,NAH_213,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Professor Adam Daniel LIEBMAN,2026-08-15T01-53-13+08-00-full-term-1,
2420,9353,2,TUT,-T01,We,01:30PM,02:15PM,We 01:30PM - 02:15PM,UCA_103,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Professor Adam Daniel LIEBMAN,2026-08-15T01-53-13+08-00-full-term-1,
2420,9353,3,TUT,-T02,We,02:30PM,03:15PM,We 02:30PM - 03:15PM,UCA_103,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Professor Adam Daniel LIEBMAN,2026-08-15T01-53-13+08-00-full-term-1,
2420,9353,4,TUT,-T03,We,03:30PM,04:15PM,We 03:30PM - 04:15PM,UCA_103,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Professor Adam Daniel LIEBMAN,2026-08-15T01-53-13+08-00-full-term-1,
2420,7536,1,LEC,-,Tu,01:30PM,03:15PM,Tu 01:30PM - 03:15PM,MMW_LT1,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Professor CHENG Sea Ling,2026-08-15T01-53-13+08-00-full-term-1,
2420,7536,2,TUT,-T01,Tu,03:30PM,04:15PM,Tu 03:30PM - 04:15PM,MMW_LT1,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Professor CHENG Sea Ling,2026-08-15T01-53-13+08-00-full-term-1,
2420,9345,1,LEC,-,Mo,02:30PM,04:15PM,Mo 02:30PM - 04:15PM,UCC_111,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,9345,2,LEC,-,Mo,02:30PM,04:15PM,Mo 02:30PM - 04:15PM,UCC_111,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,9345,3,TUT,-T01,Mo,04:30PM,05:15PM,Mo 04:30PM - 05:15PM,UCC_111,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,9345,4,TUT,-T01,Mo,04:30PM,05:15PM,Mo 04:30PM - 05:15PM,UCC_111,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,9086,1,LEC,-,Mo,11:30AM,01:15PM,Mo 11:30AM - 01:15PM,NAH_115,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. TANG Wai Man,2026-08-15T01-53-13+08-00-full-term-1,
2420,9086,2,LEC,-,Mo,11:30AM,01:15PM,Mo 11:30AM - 01:15PM,NAH_115,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. TANG Wai Man,2026-08-15T01-53-13+08-00-full-term-1,
2420,9086,3,TUT,-T01,Mo,01:30PM,02:15PM,Mo 01:30PM - 02:15PM,UCC_110,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. TANG Wai Man,2026-08-15T01-53-13+08-00-full-term-1,
2420,9086,4,TUT,-T01,Mo,01:30PM,02:15PM,Mo 01:30PM - 02:15PM,UCC_110,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. TANG Wai Man,2026-08-15T01-53-13+08-00-full-term-1,
2420,9086,5,TUT,-T02,Mo,02:30PM,03:15PM,Mo 02:30PM - 03:15PM,UCC_110,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. TANG Wai Man,2026-08-15T01-53-13+08-00-full-term-1,
2420,9086,6,TUT,-T02,Mo,02:30PM,03:15PM,Mo 02:30PM - 03:15PM,UCC_110,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. TANG Wai Man,2026-08-15T01-53-13+08-00-full-term-1,
2420,9086,7,TUT,-T03,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Dr. TANG Wai Man,2026-08-15T01-53-13+08-00-full-term-1,
2420,7538,1,LEC,-,We,09:30AM,11:15AM,We 09:30AM - 11:15AM,UCC_C3,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Dr. Tim ROSENKRANZ,2026-08-15T01-53-13+08-00-full-term-1,
2420,7538,2,TUT,-T01,We,11:30AM,12:15PM,We 11:30AM - 12:15PM,UCC_C3,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Dr. Tim ROSENKRANZ,2026-08-15T01-53-13+08-00-full-term-1,
2420,7538,3,TUT,-T02,We,01:30PM,02:15PM,We 01:30PM - 02:15PM,UCA_104,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Dr. Tim ROSENKRANZ,2026-08-15T01-53-13+08-00-full-term-1,
2420,7538,4,TUT,-T03,We,12:30PM,01:15PM,We 12:30PM - 01:15PM,UCA_103,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Dr. Tim ROSENKRANZ,2026-08-15T01-53-13+08-00-full-term-1,
2420,9513,1,LEC,-,Th,01:30PM,03:15PM,Th 01:30PM - 03:15PM,NAH_115,,"9/10, 9/17, 9/24",- Professor Gordon Clark MATHEWS,2026-08-15T01-53-13+08-00-full-term-1,
2420,9513,2,LEC,-,Th,01:30PM,03:15PM,Th 01:30PM - 03:15PM,NAH_115,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Professor Gordon Clark MATHEWS,2026-08-15T01-53-13+08-00-full-term-1,
2420,9513,3,TUT,-T01,Th,04:30PM,05:15PM,Th 04:30PM - 05:15PM,UCC_114,,"9/10, 9/17, 9/24",- Professor Gordon Clark MATHEWS,2026-08-15T01-53-13+08-00-full-term-1,
2420,9513,4,TUT,-T01,Th,04:30PM,05:15PM,Th 04:30PM - 05:15PM,UCC_114,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Professor Gordon Clark MATHEWS,2026-08-15T01-53-13+08-00-full-term-1,
2420,9513,5,TUT,-T02,Th,05:30PM,06:15PM,Th 05:30PM - 06:15PM,UCC_114,,"9/10, 9/17, 9/24",- Professor Gordon Clark MATHEWS,2026-08-15T01-53-13+08-00-full-term-1,
2420,9513,6,TUT,-T02,Th,05:30PM,06:15PM,Th 05:30PM - 06:15PM,UCC_114,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Professor Gordon Clark MATHEWS,2026-08-15T01-53-13+08-00-full-term-1,
2420,9513,7,TUT,-T03,Th,03:30PM,04:15PM,Th 03:30PM - 04:15PM,UCC_102,,"9/10, 9/17, 9/24",- Professor Gordon Clark MATHEWS,2026-08-15T01-53-13+08-00-full-term-1,
2420,9513,8,TUT,-T03,Th,03:30PM,04:15PM,Th 03:30PM - 04:15PM,UCC_102,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Professor Gordon Clark MATHEWS,2026-08-15T01-53-13+08-00-full-term-1,
2420,9513,9,TUT,-T04,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor Gordon Clark MATHEWS,2026-08-15T01-53-13+08-00-full-term-1,
2420,7161,1,LEC,-,Th,10:30AM,12:15PM,Th 10:30AM - 12:15PM,UCC_C2,,"9/10, 9/17, 9/24",- Professor KUAN Teresa,2026-08-15T01-53-13+08-00-full-term-1,
2420,7161,2,LEC,-,Th,10:30AM,12:15PM,Th 10:30AM - 12:15PM,UCC_C2,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Professor KUAN Teresa,2026-08-15T01-53-13+08-00-full-term-1,
2420,7161,3,TUT,-T01,Th,04:30PM,05:15PM,Th 04:30PM - 05:15PM,UCC_110,,"9/10, 9/17, 9/24",- Professor KUAN Teresa,2026-08-15T01-53-13+08-00-full-term-1,
2420,7161,4,TUT,-T01,Th,04:30PM,05:15PM,Th 04:30PM - 05:15PM,UCC_110,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Professor KUAN Teresa,2026-08-15T01-53-13+08-00-full-term-1,
2420,7161,5,TUT,-T02,Th,05:30PM,06:15PM,Th 05:30PM - 06:15PM,UCC_110,,"9/10, 9/17, 9/24",- Professor KUAN Teresa,2026-08-15T01-53-13+08-00-full-term-1,
2420,7161,6,TUT,-T02,Th,05:30PM,06:15PM,Th 05:30PM - 06:15PM,UCC_110,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Professor KUAN Teresa,2026-08-15T01-53-13+08-00-full-term-1,
2420,9504,1,LEC,-,We,12:30PM,02:15PM,We 12:30PM - 02:15PM,UCC_C3,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Professor CHEUNG Chin Hung Sidney,2026-08-15T01-53-13+08-00-full-term-1,
2420,9504,2,TUT,-T01,We,02:30PM,03:15PM,We 02:30PM - 03:15PM,UCC_110,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Professor CHEUNG Chin Hung Sidney,2026-08-15T01-53-13+08-00-full-term-1,
2420,9504,3,TUT,-T02,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor CHEUNG Chin Hung Sidney,2026-08-15T01-53-13+08-00-full-term-1,
2420,5215,1,LEC,-,Mo,02:30PM,04:15PM,Mo 02:30PM - 04:15PM,CKB_123,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Professor Aaron Jeffrey HAMES,2026-08-15T01-53-13+08-00-full-term-1,
2420,5215,2,LEC,-,Mo,02:30PM,04:15PM,Mo 02:30PM - 04:15PM,CKB_123,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Professor Aaron Jeffrey HAMES,2026-08-15T01-53-13+08-00-full-term-1,
2420,5215,3,TUT,-T01,Mo,05:30PM,06:15PM,Mo 05:30PM - 06:15PM,CKB_123,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Professor Aaron Jeffrey HAMES,2026-08-15T01-53-13+08-00-full-term-1,
2420,5215,4,TUT,-T01,Mo,05:30PM,06:15PM,Mo 05:30PM - 06:15PM,CKB_123,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Professor Aaron Jeffrey HAMES,2026-08-15T01-53-13+08-00-full-term-1,
2420,7540,1,LEC,-,Mo,10:30AM,12:15PM,Mo 10:30AM - 12:15PM,UCC_C3,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,7540,2,LEC,-,Mo,10:30AM,12:15PM,Mo 10:30AM - 12:15PM,UCC_C3,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,7540,3,TUT,-T01,Mo,12:30PM,01:15PM,Mo 12:30PM - 01:15PM,UCC_C3,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,7540,4,TUT,-T01,Mo,12:30PM,01:15PM,Mo 12:30PM - 01:15PM,UCC_C3,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,5142,1,LEC,-,Tu,01:30PM,03:15PM,Tu 01:30PM - 03:15PM,NAH_11,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Dr. Tim ROSENKRANZ,2026-08-15T01-53-13+08-00-full-term-1,
2420,5142,2,TUT,-T01,Tu,04:30PM,05:15PM,Tu 04:30PM - 05:15PM,UCC_206,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Dr. Tim ROSENKRANZ,2026-08-15T01-53-13+08-00-full-term-1,
2420,5142,3,TUT,-T02,Tu,05:30PM,06:15PM,Tu 05:30PM - 06:15PM,UCC_206,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Dr. Tim ROSENKRANZ,2026-08-15T01-53-13+08-00-full-term-1,
2420,9704,1,LEC,-,Mo,10:30AM,12:15PM,Mo 10:30AM - 12:15PM,UCC_207,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Professor WONG Wai Yee,2026-08-15T01-53-13+08-00-full-term-1,
2420,9704,2,LEC,-,Mo,10:30AM,12:15PM,Mo 10:30AM - 12:15PM,UCC_207,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Professor WONG Wai Yee,2026-08-15T01-53-13+08-00-full-term-1,
2420,9704,3,TUT,-T01,Mo,12:30PM,01:15PM,Mo 12:30PM - 01:15PM,UCC_207,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Professor WONG Wai Yee,2026-08-15T01-53-13+08-00-full-term-1,
2420,9704,4,TUT,-T01,Mo,12:30PM,01:15PM,Mo 12:30PM - 01:15PM,UCC_207,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Professor WONG Wai Yee,2026-08-15T01-53-13+08-00-full-term-1,
2420,5139,1,LEC,-,Tu,10:30AM,12:15PM,Tu 10:30AM - 12:15PM,NAH_114,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Professor WONG Wai Yee,2026-08-15T01-53-13+08-00-full-term-1,
2420,5139,2,TUT,-T01,Tu,01:30PM,02:15PM,Tu 01:30PM - 02:15PM,UCC_206,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Professor WONG Wai Yee,2026-08-15T01-53-13+08-00-full-term-1,
2420,5139,3,TUT,-T02,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor WONG Wai Yee,2026-08-15T01-53-13+08-00-full-term-1,
2420,7561,1,LEC,-,Mo,02:30PM,04:15PM,Mo 02:30PM - 04:15PM,UCC_C4,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,7561,2,LEC,-,Mo,02:30PM,04:15PM,Mo 02:30PM - 04:15PM,UCC_C4,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,7561,3,TUT,-T01,Mo,04:30PM,05:15PM,Mo 04:30PM - 05:15PM,UCC_C4,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,7561,4,TUT,-T01,Mo,04:30PM,05:15PM,Mo 04:30PM - 05:15PM,UCC_C4,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,5286,1,LEC,-,Th,10:30AM,12:15PM,Th 10:30AM - 12:15PM,ELB_302,,"9/10, 9/17, 9/24",- Professor TAM Man Kei,2026-08-15T01-53-13+08-00-full-term-1,
2420,5286,2,LEC,-,Th,10:30AM,12:15PM,Th 10:30AM - 12:15PM,ELB_302,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Professor TAM Man Kei,2026-08-15T01-53-13+08-00-full-term-1,
2420,5286,3,TUT,-T01,Th,01:30PM,02:15PM,Th 01:30PM - 02:15PM,ELB_306,,"9/10, 9/17, 9/24",- Professor TAM Man Kei,2026-08-15T01-53-13+08-00-full-term-1,
2420,5286,4,TUT,-T01,Th,01:30PM,02:15PM,Th 01:30PM - 02:15PM,ELB_306,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Professor TAM Man Kei,2026-08-15T01-53-13+08-00-full-term-1,
2420,4736,1,LEC,A,We,02:30PM,04:15PM,We 02:30PM - 04:15PM,CKB_UG04,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Professor Francesco VECCHIO,2026-08-15T01-53-13+08-00-full-term-1,
2420,4736,2,TUT,AT01,We,05:30PM,06:15PM,We 05:30PM - 06:15PM,CKB_UG04,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Professor Francesco VECCHIO,2026-08-15T01-53-13+08-00-full-term-1,
2420,4734,1,LEC,B,Tu,02:30PM,04:15PM,Tu 02:30PM - 04:15PM,NAH_401,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Professor LAM Weng Cheong,2026-08-15T01-53-13+08-00-full-term-1,
2420,4734,2,TUT,BT01,Tu,04:30PM,05:15PM,Tu 04:30PM - 05:15PM,NAH_401,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Professor LAM Weng Cheong,2026-08-15T01-53-13+08-00-full-term-1,
2420,8445,1,LEC,-,Tu,10:30AM,12:15PM,Tu 10:30AM - 12:15PM,UCA_104,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Professor CHEUNG Chin Hung Sidney,2026-08-15T01-53-13+08-00-full-term-1,
2420,8445,2,TUT,-T01,Tu,01:30PM,02:15PM,Tu 01:30PM - 02:15PM,UCA_102,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Professor CHEUNG Chin Hung Sidney,2026-08-15T01-53-13+08-00-full-term-1,
2420,6523,1,PRJ,-J01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Dr. TANG Wai Man,2026-08-15T01-53-13+08-00-full-term-1,
2420,6524,1,PRJ,-J01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Dr. TANG Wai Man,2026-08-15T01-53-13+08-00-full-term-1,
2420,5040,1,LEC,-,Th,03:30PM,05:15PM,Th 03:30PM - 05:15PM,NAH_401,,"9/10, 9/17, 9/24",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,5040,2,LEC,-,Th,03:30PM,05:15PM,Th 03:30PM - 05:15PM,NAH_401,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,5040,3,TUT,-T01,Th,05:30PM,06:15PM,Th 05:30PM - 06:15PM,NAH_401,,"9/10, 9/17, 9/24",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,5040,4,TUT,-T01,Th,05:30PM,06:15PM,Th 05:30PM - 06:15PM,NAH_401,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,9459,1,CLW,AC01,We,09:30AM,12:15PM,We 09:30AM - 12:15PM,ELB_207,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Mr. Ammar SALEH,2026-08-15T01-53-13+08-00-full-term-1,
2420,5638,1,CLW,BC01,We,02:30PM,05:15PM,We 02:30PM - 05:15PM,CKB_706B,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Mr. Ammar SALEH,2026-08-15T01-53-13+08-00-full-term-1,
2420,8750,1,STD,AU01,Mo,01:30PM,06:15PM,Mo 01:30PM - 06:15PM,NRR,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. Pedram GHELICHI,2026-08-15T01-53-13+08-00-full-term-1,
2420,8750,2,STD,AU01,Mo,01:30PM,06:15PM,Mo 01:30PM - 06:15PM,NRR,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. Pedram GHELICHI,2026-08-15T01-53-13+08-00-full-term-1,
2420,8750,3,STD,AU01,Th,01:30PM,06:15PM,Th 01:30PM - 06:15PM,NRR,,"9/10, 9/17, 9/24",- Dr. Pedram GHELICHI,2026-08-15T01-53-13+08-00-full-term-1,
2420,8750,4,STD,AU01,Th,01:30PM,06:15PM,Th 01:30PM - 06:15PM,NRR,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Dr. Pedram GHELICHI,2026-08-15T01-53-13+08-00-full-term-1,
2420,8760,1,STD,BU01,Mo,01:30PM,06:15PM,Mo 01:30PM - 06:15PM,NRR,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. XU Liang,2026-08-15T01-53-13+08-00-full-term-1,
2420,8760,2,STD,BU01,Mo,01:30PM,06:15PM,Mo 01:30PM - 06:15PM,NRR,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. XU Liang,2026-08-15T01-53-13+08-00-full-term-1,
2420,8760,3,STD,BU01,Th,01:30PM,06:15PM,Th 01:30PM - 06:15PM,NRR,,"9/10, 9/17, 9/24",- Dr. XU Liang,2026-08-15T01-53-13+08-00-full-term-1,
2420,8760,4,STD,BU01,Th,01:30PM,06:15PM,Th 01:30PM - 06:15PM,NRR,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Dr. XU Liang,2026-08-15T01-53-13+08-00-full-term-1,
2420,8764,1,STD,CU01,Mo,01:30PM,06:15PM,Mo 01:30PM - 06:15PM,NRR,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Miss Caroline Barbara WUETHRICH,2026-08-15T01-53-13+08-00-full-term-1,
2420,8764,2,STD,CU01,Mo,01:30PM,06:15PM,Mo 01:30PM - 06:15PM,NRR,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Miss Caroline Barbara WUETHRICH,2026-08-15T01-53-13+08-00-full-term-1,
2420,8764,3,STD,CU01,Th,01:30PM,06:15PM,Th 01:30PM - 06:15PM,NRR,,"9/10, 9/17, 9/24",- Miss Caroline Barbara WUETHRICH,2026-08-15T01-53-13+08-00-full-term-1,
2420,8764,4,STD,CU01,Th,01:30PM,06:15PM,Th 01:30PM - 06:15PM,NRR,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Miss Caroline Barbara WUETHRICH,2026-08-15T01-53-13+08-00-full-term-1,
2420,8751,1,STD,DU01,Mo,01:30PM,06:15PM,Mo 01:30PM - 06:15PM,NRR,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,8751,2,STD,DU01,Mo,01:30PM,06:15PM,Mo 01:30PM - 06:15PM,NRR,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,8751,3,STD,DU01,Th,01:30PM,06:15PM,Th 01:30PM - 06:15PM,NRR,,"9/10, 9/17, 9/24",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,8751,4,STD,DU01,Th,01:30PM,06:15PM,Th 01:30PM - 06:15PM,NRR,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,6965,1,LEC,-,Tu,02:30PM,05:15PM,Tu 02:30PM - 05:15PM,SB_UG06,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Mr. FINGRUT Adam,2026-08-15T01-53-13+08-00-full-term-1,
2420,9202,1,LEC,-,Tu,10:30AM,01:15PM,Tu 10:30AM - 01:15PM,HYS_G05,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Professor Adam Jasper SMITH,2026-08-15T01-53-13+08-00-full-term-1,
2420,8762,1,STD,AU01,Mo,01:30PM,06:15PM,Mo 01:30PM - 06:15PM,NRR,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Professor SHINOHARA Hiroyuki,2026-08-15T01-53-13+08-00-full-term-1,
2420,8762,2,STD,AU01,Mo,01:30PM,06:15PM,Mo 01:30PM - 06:15PM,NRR,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Professor SHINOHARA Hiroyuki,2026-08-15T01-53-13+08-00-full-term-1,
2420,8762,3,STD,AU01,Th,01:30PM,06:15PM,Th 01:30PM - 06:15PM,NRR,,"9/10, 9/17, 9/24",- Professor SHINOHARA Hiroyuki,2026-08-15T01-53-13+08-00-full-term-1,
2420,8762,4,STD,AU01,Th,01:30PM,06:15PM,Th 01:30PM - 06:15PM,NRR,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Professor SHINOHARA Hiroyuki,2026-08-15T01-53-13+08-00-full-term-1,
